radius,distance_to_COM,sample_size,pi,S,S/H,Tajimas D,D,total_SNPs,proportion_driver,unique_driver_propotion,total_drivers,unique_combos
15,108.33842767208121,3780,6.202055513563451,1077,122.18416727058681,-1.7601913094666213,-115.98211175702336,1077,0.034354688950789226,0.00015785319652722967,37,34
15,217.21264685816612,2284,7.6076735747958084,872,104.92522488454932,-1.7088569969208383,-97.317551309753512,872,0.014908256880733946,0.00034453057708871661,13,12
15,217.91602121233129,2037,9.9355743005743768,576,70.276438698627942,-1.5774884433453111,-60.340864398053569,576,0.020833333333333332,0.00040201005025125629,12,11
15,174.44738634268413,2732,12.62403909845677,1078,126.97557357382364,-1.663756611812427,-114.35153447536686,1078,0.014842300556586271,0.0,16,14
15,201.3827119061377,2782,7.2810694817924206,875,102.84484956699535,-1.7160304789947582,-95.563780085202936,875,0.010285714285714285,0.00010840108401084011,9,7
15,241.30743191649543,1874,11.351872332622222,652,80.367032836865675,-1.5768963411554979,-69.015160504243454,652,0.015337423312883436,0.00056625141562853911,10,9
15,224.14402567294391,2133,6.0271170183280667,450,54.596636718904307,-1.6333589890236002,-48.569519700576237,450,0.011111111111111112,0.0,5,4
15,213.89691642441016,2536,4.1513856616147029,478,56.800885212576077,-1.7057727381276966,-52.649499550961373,478,0.012552301255230125,0.00013163090693694878,6,4
15,92.001250401397229,3252,10.174055250700107,1203,138.84901522476432,-1.7159855327088736,-128.67495997406422,1203,0.03574397339983375,0.0001528584530724549,43,23
15,187.5505110829103,2717,7.4523512247007595,813,95.823879397908868,-1.7022912671249102,-88.371528173208105,813,0.00984009840098401,0.0,8,5
15,208.50224993770289,1871,9.3053197971457227,508,62.629630307969506,-1.5617961871672672,-53.324310510823786,508,0.017716535433070866,0.00026123301985370953,9,6
15,134.55215612337946,3261,13.190633433642518,1171,135.11250299327816,-1.6708412632465348,-121.92186955963564,1171,0.03159692570452605,7.1530758226037201e-05,37,35
15,197.62832779405772,2701,9.6463857161518618,941,110.98781895572202,-1.6860381314251947,-101.34143323957016,941,0.006376195536663124,0.0,6,4
15,158.98158674561574,3006,11.721040509356094,1152,134.1810517595751,-1.6882110542295989,-122.460011250219,1152,0.017361111111111112,0.00026253609871357313,20,17
15,198.83420207431951,2686,7.2362216817130163,872,102.917111403231,-1.7162056625204218,-95.680889721517985,872,0.013761467889908258,0.00011446886446886447,12,9
15,212.88923160781655,2015,4.3351262553183627,537,65.605078117103773,-1.7150833528304954,-61.269951861785408,537,0.0148975791433892,0.00024746349913387774,8,7
15,179.42713246308716,2208,13.411743446098512,906,109.46217624518083,-1.6162116170710161,-96.050432799082316,906,0.019867549668874173,0.00038328861632809508,18,16
15,226.89466103508943,2663,4.7938519670329649,753,88.962542777290423,-1.7455248743368996,-84.168690810257459,753,0.010624169986719787,0.00012434717731907486,8,6
15,159.27579011450058,2789,11.686988310502731,1178,138.41765969318013,-1.6922102591728174,-126.7306713826774,1178,0.01697792869269949,0.00010715816545220746,20,18
15,160.39344265570864,2553,12.910300992250617,974,115.64888219567429,-1.6394533438047558,-102.73858120342368,974,0.02566735112936345,0.0,25,22
15,169.83006066528446,2759,8.2451897188167074,986,116.00466743974566,-1.7159292324938504,-107.75947772092896,986,0.012170385395537525,0.00011127183709803049,12,10
15,177.85842876356037,2725,8.5361800521841609,1099,129.48826054567732,-1.7256709445654419,-120.95208049349316,1099,0.015468607825295723,0.00022424038569346339,17,15
15,98.32142346816326,3887,7.8080457779187711,1163,131.52418843397126,-1.7451158103924693,-123.71614265605248,1163,0.029234737747205503,9.6828854998789638e-05,34,26
15,190.80666430967199,2005,9.3956679373884491,876,107.08567832377655,-1.6781355743930431,-97.690010386388096,876,0.01598173515981735,0.0002550369803621525,14,14
15,206.05110413398484,2702,6.3423751685430814,717,84.564071558772113,-1.7065596969609442,-78.221696390229027,717,0.00697350069735007,0.0,5,3
15,205.72927030824226,1922,12.367524939876841,779,95.722858329983112,-1.6004773754541972,-83.355333390106267,779,0.023106546854942234,0.0,18,17
15,245.21240312788834,2025,7.2287156226185028,762,93.036956540326159,-1.6961120842767339,-85.80824091770765,762,0.006561679790026247,0.0,5,4
15,86.946578389117761,2809,19.366924779363892,1182,138.77113493199474,-1.5904665683207608,-119.40421015263084,1182,0.05752961082910321,0.0008409544833385893,68,49
15,223.97171642684765,2595,9.1142120796997332,687,81.413878012316232,-1.6373677487397169,-72.299665932616506,687,0.005822416302765648,0.0,4,2
15,222.14562104989733,2018,5.9219467802660093,609,74.38776600954364,-1.6911693152704097,-68.465819229277628,609,0.011494252873563218,0.00024509803921568627,7,7
15,201.38728632517223,1823,11.739096550476948,914,113.04633712833734,-1.6467390894734073,-101.3072405778604,914,0.01312910284463895,0.00028563267637817766,12,12
15,84.702682781153399,3599,11.633421373492883,1081,123.32456506495333,-1.6784906726216158,-111.69114369146045,1081,0.02960222016651249,0.00022427810485001402,32,20
15,186.32971876123969,2598,5.9401778237656604,885,104.86377882609156,-1.7408251762301341,-98.923601002325896,885,0.011299435028248588,0.00026486558071778574,10,9
15,66.181065435186525,3855,15.974974808265245,1198,135.60914849732924,-1.6366693588430503,-119.634173689064,1198,0.030884808013355594,0.0003961180431768667,37,23
15,229.01089937129399,2572,4.9731209290625937,561,66.55230318556994,-1.7043858363817785,-61.579182256507345,561,0.0053475935828877,0.0,3,2
15,162.78860364407416,2202,19.159654215761247,1130,136.57058146862448,-1.5842968910787414,-117.41092725286323,1130,0.04424778761061947,0.00091945568223611625,50,46
15,199.65898255826528,2326,6.0608235143641469,644,77.321078945464208,-1.6966601633034102,-71.260255431100063,644,0.012422360248447204,0.00031595576619273299,8,7
15,84.259444483603218,3712,6.794203677727408,1201,136.53301769246812,-1.7621620175225254,-129.73881401474071,1201,0.020815986677768527,5.3720118184260007e-05,25,19
15,71.527590032740761,3518,10.4311655060097,1310,149.83892674660447,-1.7246340341106094,-139.40776124059477,1310,0.02366412213740458,0.00018428650408501752,31,19
15,145.38618914193856,2911,10.467721377152325,1228,143.57038777439195,-1.7145294469084913,-133.10266639723963,1228,0.01710097719869707,0.00019964064683569574,21,18
15,220.60041767096931,2592,4.4612688257315956,598,70.876528533629084,-1.7267308272185187,-66.415259707897491,598,0.010033444816053512,0.00012771392081736911,6,4
15,181.99141253475486,2323,10.298878367126985,923,110.83605379398846,-1.6718532285038148,-100.53717542686147,923,0.018418201516793065,0.0008187326019322089,17,17
15,196.54012496092889,2157,10.798863185252101,830,100.56391530588998,-1.6432194495246406,-89.765052120637876,830,0.008433734939759036,0.00019940179461615153,7,6
15,81.068361819925428,3403,11.874348133990777,1274,146.27736613081569,-1.7024556292503641,-134.40301799682493,1274,0.0282574568288854,6.7847208087387208e-05,36,27
15,147.05119972828516,2509,17.130591329960644,958,113.98444024808158,-1.5677221735752471,-96.853848918120946,958,0.019832985386221295,0.0005661712668082095,19,16
15,147.48807352628043,2658,9.0374292069994979,1046,123.60622780007986,-1.7116720816522741,-114.56879859308037,1046,0.030592734225621414,0.00072002880115204612,32,24
15,218.0687492153366,1893,10.860930907625587,659,81.128963954121843,-1.5907031678660151,-70.268033046496257,659,0.010622154779969651,0.00054809536859413543,7,7
15,129.20225835952584,2817,10.797735590081469,1105,129.68774351944143,-1.694326942733438,-118.89000792935995,1105,0.03619909502262444,0.00010775862068965517,40,33
15,226.05376499981412,2061,3.0897848516887052,389,47.393251609304265,-1.7142101070677971,-44.30346675761556,389,0.010282776349614395,0.0,4,2
15,211.65358509374329,2582,3.1412768850187884,659,78.142216119473545,-1.7692721219011958,-75.000939234454762,659,0.007587253414264037,0.0,5,3
15,251.62860754539858,1841,9.315327941235914,517,63.866519379519161,-1.5666089960794085,-54.551191438283247,517,0.01160541586073501,0.00027159152634437803,6,6
15,217.32870632769993,1066,10.961818303419001,267,35.371663399949426,-1.2523343641336422,-24.409845096530425,267,0.011235955056179775,0.00046882325363338024,3,2
15,200.63081413779923,2755,6.0215965033053243,756,88.959942965057891,-1.7207600133614083,-82.938346461752573,756,0.010582010582010581,0.0,8,6
15,72.307310613670722,3886,8.2132901697344991,1028,116.26036166587178,-1.7236280988572388,-108.04707149613728,1028,0.023346303501945526,0.00028423895021081056,24,16
15,115.30030770703576,3632,12.553885008927013,965,109.97631342221337,-1.6414146638026552,-97.422428413286354,965,0.029015544041450778,5.4109626102483633e-05,28,25
15,131.30117848135549,2327,17.241707139650401,1089,130.74271554619918,-1.600755082827189,-113.50100840654878,1089,0.03489439853076217,0.00016178611875101117,38,30
15,152.91194975780675,2712,8.096406988278904,1060,124.96355813822997,-1.7275132350178029,-116.86715114995107,1060,0.02358490566037736,0.00022784233310549099,25,23
15,212.70657321887782,2506,4.6474284542317905,725,86.273994679619705,-1.7440896741004484,-81.626566225387919,725,0.011034482758620689,0.00014130281192595732,8,8
15,181.21128641013982,2005,9.0448949944341148,915,111.8531913998351,-1.6909836051497549,-102.80829640540098,915,0.018579234972677595,0.0011712344811431249,17,14
15,250.28101067645068,524,9.5371991725423904,165,24.130734714451037,-1.0831237938924163,-14.593535541908647,165,0.024242424242424242,0.0012360939431396785,4,4
15,161.56546252374687,2285,18.383413854028507,954,114.78599926405367,-1.5477616148714664,-96.402585410025168,954,0.01781970649895178,0.0,17,14
15,226.52944007242732,2174,11.728135639983783,897,108.5784252075416,-1.6425788491809499,-96.850289567557809,897,0.014492753623188406,0.00021344717182497332,13,13
15,239.30673343211168,2510,3.6052049967460826,498,59.250062108305464,-1.7284678326821692,-55.644857111559382,498,0.010040160642570281,0.0,5,3
15,182.38895693537168,2574,13.945383848647253,965,114.46889447317749,-1.6207597069806032,-100.52351062453023,965,0.014507772020725389,0.00026333113890717575,14,13
15,173.67902728438969,2698,9.9899381855488603,1074,126.69133570515795,-1.701487908748218,-116.70139751960909,1074,0.015828677839851025,0.00022784233310549099,17,14
15,134.11650914865004,3050,11.78971545283526,1242,144.41946795852331,-1.6993624623459105,-132.62975250568806,1242,0.01932367149758454,0.00034458993797381116,24,22
15,186.18290506508694,2726,10.317519562442911,967,113.93060429635864,-1.6796137996274016,-103.61308473391573,967,0.010341261633919338,0.00012178784557301182,10,7
15,182.4954880572819,1857,14.142007609797911,901,111.18427485290907,-1.6041437425893923,-97.042267243111155,901,0.018867924528301886,0.00060240963855421692,17,15
15,102.22578800779243,3363,16.813123946209689,1167,134.17408566847817,-1.6201445159171228,-117.36096172226848,1167,0.033419023136246784,0.00014199503017394392,39,32
15,215.6905836716908,1994,15.339991388407951,940,114.98663869278447,-1.5943214391919771,-99.646647304376515,940,0.01276595744680851,0.00024857071836937607,12,12
15,136.07791854193565,2995,13.004464981981656,1194,139.13249016593829,-1.6769641725894309,-126.12802518395664,1194,0.020938023450586266,0.00018520233354940273,25,21
15,148.27461746750208,2579,17.447569859519447,1052,124.7601630451535,-1.587887277469703,-107.31259318563406,1052,0.025665399239543727,0.00037773860488541928,27,22
15,154.48214872973475,2911,11.241753610872699,767,89.673035360715488,-1.6154126431572402,-78.431281749842782,767,0.02216427640156454,0.0001866368047779022,17,15
15,134.19375030536617,2293,17.782181268423646,1136,136.62690977723537,-1.6037989821360243,-118.84472850881173,1136,0.03433098591549296,0.00068306010928961749,39,30
15,203.50046329907988,1954,5.4743957491076749,619,75.908136088493777,-1.7043774434941443,-70.433740339386105,619,0.0210016155088853,0.00025753283543651818,13,10
15,239.03305934469245,1589,11.078242844033536,272,34.223474432056896,-1.2333011587993681,-23.145231588023361,272,0.014705882352941176,0.0,4,2
15,76.15130785820854,3434,20.215161075530624,1207,138.44043426952038,-1.5822814277490431,-118.22527319398975,1207,0.0347970173985087,0.00039254170755642788,42,31
15,232.85774508380351,2302,4.1734581269186837,372,44.719428667098924,-1.6642129588811996,-40.545970540180242,372,0.016129032258064516,0.0,6,4
15,242.81194706675737,1304,5.3317494072038834,245,31.612805642999483,-1.5112576442278862,-26.281056235795599,245,0.012244897959183673,0.0,3,1
15,211.58848928632611,2607,12.418050661455711,656,77.697691610304574,-1.5489015964174715,-65.279640948848865,656,0.01524390243902439,0.00023427433524657375,10,8
15,224.37595307367934,3083,3.868655804397084,678,78.739134177679347,-1.7565434239833584,-74.870478373282268,678,0.01032448377581121,0.0,7,5
15,214.4399332470048,2306,9.4788507524772285,524,62.978736619391739,-1.5623287430450159,-53.499885866914511,524,0.011450381679389313,0.0,6,5
15,72.921250729685511,3461,12.343010627104967,1315,150.69242824709096,-1.7015440829806534,-138.34941761998599,1315,0.03193916349809886,0.00012723455690565557,42,36
15,233.80345828443961,2226,8.7769015046388787,429,51.780622375506127,-1.5251708088558971,-43.003720870867248,429,0.009324009324009324,0.0,4,2
15,154.57121448941334,2908,9.7450795036790794,868,101.49358623048765,-1.6702707409093802,-91.748506726808571,868,0.021889400921658985,0.00046602665672476466,19,14
15,200.90129747865822,1955,9.9236954232376817,789,96.749209859282843,-1.6498339620075293,-86.825514436045154,789,0.010139416983523447,0.0,8,8
20,80.259910882245606,9705,9.8456427942171434,2463,252.4196457419439,-1.8025282089144627,-242.57400294772674,2463,0.020300446609825416,0.00010957903387818464,50,44
20,186.55558197611273,5680,7.3342650267804013,2076,225.11790682452508,-1.8042589703367684,-217.78364179774468,2076,0.012042389210019268,0.00012755102040816328,25,22
20,216.6759666320431,6320,6.0445288215029649,1572,168.51383275903572,-1.7992630611606197,-162.46930393753274,1572,0.006997455470737914,0.0,11,9
20,225.34301499734121,6065,5.5624129093381738,1254,135.02130721173245,-1.7876494561967291,-129.45889430239427,1254,0.004784688995215311,5.4893780534665423e-05,6,4
20,140.73916906157189,7372,8.371706202201052,2133,224.9384940814833,-1.8005589093303691,-216.56678787928226,2133,0.010782934833567745,0.0001011326860841424,23,21
20,263.20069511158994,3500,12.98446955102041,811,92.817344678245391,-1.5921847416936963,-79.83287512722498,811,0.009864364981504316,0.0,8,6
20,195.26883451052623,6343,7.0853824866842183,1925,206.27407607270641,-1.8028366388695001,-199.1886935860222,1925,0.006753246753246753,0.00010418837257762034,13,11
20,112.41060719890918,7618,7.9724146518164094,2201,231.30877990540941,-1.806392061232905,-223.33636525359299,2201,0.010904134484325307,0.00013073604392731077,24,19
20,102.4062152817031,8270,6.6822530701286258,2394,249.43878897608266,-1.8224841729415426,-242.75653590595402,2394,0.010442773600668337,5.133865544061401e-05,25,21
20,246.43748257907703,2942,4.7660870184084692,632,73.798233679352364,-1.7265978597787512,-69.032146660943894,632,0.006329113924050633,0.0,4,3
20,173.61702114174426,5541,6.0227232924707774,2026,220.2878907411409,-1.8134851211239984,-214.26516744867013,2026,0.01826258637709773,0.0010359116022099447,37,34
20,217.57803352076601,3524,7.2378720394351168,618,70.673594457685368,-1.6599107830990807,-63.435722418250251,618,0.008090614886731391,9.6033803898972435e-05,5,3
20,224.79864060440872,4984,9.1002181297970495,964,106.03773353797355,-1.6997145074959261,-96.937515408176495,964,0.007261410788381743,0.0,7,6
20,175.95248898251538,6071,11.644743808923781,2270,244.39053950144159,-1.777637148514519,-232.74579569251782,2270,0.018502202643171806,0.00016877637130801687,42,41
20,84.169099909868606,8474,11.999228310517799,2277,236.64728869552383,-1.7780020292343319,-224.64806038500603,2277,0.023276240667545016,9.8154691794267768e-05,53,48
20,182.01215371340624,5725,9.5590409031101622,2128,230.55938652675809,-1.7879120069117986,-221.00034562364792,2128,0.01362781954887218,0.00039321056425715973,29,26
20,177.78548061482743,6085,5.6156762490302743,1860,200.19986622553077,-1.8137060535386635,-194.58418997650048,1860,0.010752688172043012,0.00016608536787908985,20,17
20,215.14938378763813,6297,7.6363829314023839,1538,164.93359725270008,-1.7796518112693067,-157.2972143212977,1538,0.005201560468140442,5.2890463849367956e-05,8,7
20,226.50687255262636,3292,10.414386509362512,612,70.53686350262582,-1.5750252900239303,-60.122476993263305,612,0.008169934640522876,0.00010128633647320976,5,3
20,95.234651850866783,8617,9.4557301756438736,2379,246.81879943569993,-1.8016315501943836,-237.36306926005605,2379,0.02269861286254729,9.526304508323608e-05,54,48
20,183.08415838927937,6776,8.6210400901020208,2076,220.89138568237618,-1.7955461365871355,-212.27034559227417,2076,0.008670520231213872,8.5298758903057959e-05,18,16
20,234.06570076803473,2246,5.1011161427577978,482,58.115006026811024,-1.676494836000991,-53.013889884053228,482,0.008298755186721992,0.0,4,4
20,229.62721511283982,4978,10.067317006399067,1754,192.96144626049769,-1.7647397114987378,-182.89412925409863,1754,0.009122006841505131,0.000282326369282891,16,14
20,91.84452732586017,7850,7.7547877479816618,2630,275.52478414513405,-1.8192171834916555,-267.7699963971524,2630,0.012547528517110267,5.9220656164870308e-05,33,26
20,229.22381760155426,4393,6.6879930091791309,1157,129.05932447337705,-1.7614583674079478,-122.37133146419791,1157,0.011235955056179775,0.0001104728236853734,13,12
20,182.62843243831546,4142,16.364863847186353,1644,184.59405446934738,-1.6932027775265008,-168.22919062216104,1644,0.015206812652068127,0.00040010669511869834,25,21
20,242.44754900905806,4688,8.584943658341972,1308,144.85257829554584,-1.7493740270605096,-136.26763463720386,1308,0.0045871559633027525,0.00021310602024507191,6,5
20,214.79029665684834,5259,7.4571547156404536,1765,193.0055075186533,-1.7910196670697884,-185.54835280301285,1765,0.024362606232294616,0.00049269173920183935,43,41
20,182.36500837673572,4984,9.2929233096470494,1836,201.95568337730234,-1.7763650951802137,-192.66276006765528,1836,0.010348583877995643,0.0,19,18
20,199.48545820946453,6255,6.404460367756954,1955,209.80284419782893,-1.8097568944809734,-203.39838383007196,1955,0.008184143222506393,0.00010478885046631039,16,14
20,230.93451871184268,5925,13.430592618704269,1309,141.29862899734221,-1.6870100474858787,-127.86803637863794,1309,0.004583651642475172,5.6189245378434565e-05,6,4
20,198.12362490812203,5562,15.105604036534448,1331,144.66072373909302,-1.6685077088977958,-129.55511970255856,1331,0.008264462809917356,6.3275120222728426e-05,11,9
20,208.56277504936912,6060,4.6439854480497553,1380,148.60123861394709,-1.8065905110832867,-143.95725316589733,1380,0.005072463768115942,0.0,7,6
20,87.849889000880566,7698,11.943280709609262,2381,249.95101376356396,-1.7818705700410633,-238.00773305395469,2381,0.01889962200755985,0.00015830299192654741,45,42
20,174.5172701308602,4539,14.341904468875434,1776,197.38668241608579,-1.7248950207247644,-183.04477794721035,1776,0.01295045045045045,0.00023054755043227666,23,23
20,152.89097098755235,8088,7.9047063043416586,2258,235.81529723753144,-1.8093220422633642,-227.91059093318978,2258,0.011514614703277236,0.00011443611603822166,26,22
20,128.74623563536659,6753,14.177923566403262,2245,238.95984872040941,-1.757753675673744,-224.78192515400616,2245,0.022271714922048998,0.00021598272138228941,50,44
20,120.93756670234868,7480,7.2982875189453509,2156,227.01578645165708,-1.8103360017278591,-219.71749893271172,2156,0.017161410018552876,0.00016799946240172032,37,33
20,100.81854825165151,7401,17.604643346855795,2386,251.51482047389123,-1.7396146816893643,-233.91017712703544,2386,0.02179379715004191,6.8117570927420722e-05,52,44
20,197.58122122774532,6200,6.8388641519250779,1573,168.96828053165535,-1.7903168362924848,-162.12941637973029,1573,0.004450095359186269,0.0,7,5
20,145.99735106921679,6500,13.808931739644969,1987,212.3612820629485,-1.7460988116768414,-198.55235032330353,1987,0.019627579265223957,0.00031751791708246391,39,34
20,193.0735687917869,6434,8.495294803243068,1998,213.7700969021929,-1.7931459301010291,-205.27480209894983,1998,0.008008008008008008,0.00010028078620136381,16,14
20,200.1606324106564,4554,10.472579569732574,1375,152.76305966940652,-1.7317496920227597,-142.29048009967394,1375,0.008,0.0,11,8
20,157.28185467084592,5436,15.975995881705426,2421,263.78518788872049,-1.7516166004410436,-247.80919200701507,2421,0.02560925237505163,0.00022055580061755624,62,59
20,86.922763051669449,8732,12.403283744858083,2495,258.49810926152639,-1.7838657597452068,-246.09482551666832,2495,0.01963927855711423,0.00018757766887852001,49,44
20,110.20242146963818,7049,18.184597004842239,2164,229.29107017898733,-1.7210933329233327,-211.10647317414509,2164,0.02264325323475046,0.00019309492546535877,49,43
20,176.59723113151841,6653,10.929966961355403,2068,220.46993709600807,-1.7754920740398836,-209.53997013465266,2068,0.013056092843326886,0.00017469537493994847,27,25
20,196.66831984531285,3220,13.164370201766907,1181,136.46557824258522,-1.6727797457964213,-123.30120804081832,1181,0.012701100762066046,0.0,15,11
20,182.38411134956112,6314,6.3938432566452379,2151,230.60443202897136,-1.8154298034236351,-224.21058877232613,2151,0.009298000929800094,0.00014878738282993602,20,18
20,212.87256328311338,6321,10.698613874529626,1472,157.79144690601402,-1.7394343445399065,-147.09283303148439,1472,0.004076086956521739,0.0,6,5
20,230.14725660658527,2591,5.5536498472207549,557,66.020121014376642,-1.6871646036844252,-60.466471167155888,557,0.008976660682226212,0.00017337031900138697,5,4
20,156.20665538909859,6478,7.6435976193583137,2362,252.53104158941755,-1.8114090292872118,-244.88744397005925,2362,0.01100762066045724,9.8217355006629669e-05,26,24
20,256.69636949968424,3277,11.486474051072523,740,85.33459558655953,-1.6002776563221612,-73.84812153548701,740,0.008108108108108109,0.00025713551041398817,6,5
20,175.3863785647726,5298,9.7141901735464042,1906,208.25580292370464,-1.776468547695468,-198.54161275015824,1906,0.017313746065057714,0.00031365168979847878,33,31
20,149.70921780311673,6792,8.4905347488419132,2452,260.83322796854293,-1.8081229818658,-252.342693219701,2452,0.01468189233278956,0.00021884711340657416,36,34
20,157.96789955899217,7429,8.7709904038665236,2167,228.33853142846743,-1.798509396506939,-219.5675410246009,2167,0.019843101061375174,0.00013413366419637169,43,40
20,213.32409289114284,2143,15.393797078639306,769,93.246658367762493,-1.5365079282734337,-77.852861289123183,769,0.010403120936280884,0.00041084634346754312,8,7
20,182.00284449867797,5209,16.004173410898431,1783,195.17774462686546,-1.7100928197009073,-179.17357121596703,1783,0.012899607403252944,0.0,23,20
20,247.60538857846686,3888,4.7969463125963188,702,79.387183199689517,-1.7403512195000943,-74.590236887093198,702,0.008547008547008548,9.324009324009324e-05,6,6
20,124.30189090102874,7945,11.81863106212036,2151,225.06001263162437,-1.7733185869600461,-213.24138156950403,2151,0.01813110181311018,2.856897980173128e-05,39,36
20,202.85533921209588,4817,10.251457614844044,1934,213.5360556724022,-1.7721436820737093,-203.28459805755816,1934,0.011375387797311272,0.00039781203381402286,22,22
20,124.6460624617247,6792,11.608108765456763,2063,219.45307883323983,-1.7696613632513787,-207.84497006778307,2063,0.022782355792535142,0.00045293584781355516,47,42
20,136.45184314375291,6979,8.7942148760160901,2246,238.23148809316734,-1.8002553548568305,-229.43727321715124,2246,0.024933214603739984,0.00047969299648225136,56,49
20,216.85913417659441,6171,8.4523295866329562,1486,159.70336328650021,-1.7667916035905633,-151.25103369986726,1486,0.0026917900403768506,0.0,4,2
20,211.07827327770397,6265,6.103207306454931,1791,192.17006819738413,-1.8072160924353697,-186.06686089092921,1791,0.0072585147962032385,5.2293050253621294e-05,13,11
20,118.36949405674629,6994,16.798753684783453,2259,239.55582999859726,-1.7382301145445149,-222.7570763138138,2259,0.01859229747675963,0.00019709093775868185,42,36
20,119.49884557796652,9335,8.8928862672487412,2130,219.16538172223989,-1.7985042330140533,-210.27249545499114,2130,0.01455399061032864,1.9476093095724998e-05,31,26
20,158.11546271401829,7085,11.660467207101588,2348,248.65294691813591,-1.7819883522222755,-236.99247971103432,2348,0.01788756388415673,0.00019060689234522721,42,40
20,222.40208625647432,3009,9.3516176848870707,709,82.572319312834125,-1.637928745332299,-73.220701627947051,709,0.007052186177715092,0.0,5,3
20,91.091029271866006,7961,12.12796890556827,2238,234.11357489513793,-1.7747891822671533,-221.98560598956965,2238,0.01831992850759607,2.7913468248429866e-05,41,33
20,218.64259026097415,3296,5.2099043265152236,748,86.199655800198911,-1.7376037988332889,-80.989751473683683,748,0.0066844919786096255,0.00014876524843796489,5,5
20,134.08428519070665,6239,16.819261268320787,2246,241.09808354903612,-1.7368339701003013,-224.27882228071533,2246,0.030721282279608193,0.00030910308587914068,69,57
20,125.99385181734073,6537,20.344389144444577,2100,224.30211284168468,-1.6983966948230471,-203.95772369724011,2100,0.023333333333333334,0.00018115942028985507,49,44
20,190.59878305975803,6166,5.2179493100866301,1973,212.06069273357875,-1.8205625481174021,-206.84274342349212,1973,0.008616320324379118,0.0002145577428525452,17,15
20,177.54441556412885,6316,6.3129623249417133,2203,236.17122914738172,-1.8173589893331941,-229.85826682244002,2203,0.005901044030866999,5.2194790959862204e-05,13,12
20,124.59055685872212,6370,17.927207992724924,2271,243.23911163092555,-1.7298791146179588,-225.31190363820062,2271,0.03302509907529723,0.00034699846329251969,75,66
20,194.28271200708457,4855,11.140752173484184,1812,199.89239665469356,-1.7577289734129793,-188.75164448120938,1812,0.013245033112582781,0.00038395085429065079,24,21
20,196.98375877454723,5863,6.42187215861727,1799,194.41193573308061,-1.8036024050036681,-187.99006357446333,1799,0.010005558643690939,0.0,18,17
20,227.04324095497307,3254,11.27940478155768,985,113.67961267289891,-1.6671117112588729,-102.40020789134124,985,0.008121827411167513,0.00019349845201238391,8,8
20,184.56313604278049,6209,13.598941223859992,1864,200.19567912198511,-1.7396650104827245,-186.59673789812513,1864,0.0101931330472103,0.00010413412475268145,19,16
20,203.22225813029843,4549,11.213527829475687,1646,182.89359424974322,-1.745813434452512,-171.68006642026754,1646,0.010935601458080195,0.00011090163025396473,18,18
20,82.814454454139323,8624,12.588930802334428,2455,254.68226393745832,-1.7808930455341803,-242.09333313512388,2455,0.021181262729124236,7.1942446043165466e-05,52,47
20,183.85607122290068,6195,6.9736918457893546,1953,209.80524779272835,-1.8045081396045646,-202.83155594693901,1953,0.004608294930875576,0.0,9,7
20,182.74320706136717,6637,10.751426641987612,2141,228.31109485425986,-1.7801835905096561,-217.55966821227224,2141,0.009341429238673517,0.00013559934912312421,20,18
20,152.63991015722701,5959,17.032423129906462,1824,196.76821759316402,-1.7040917756807397,-179.73579446325755,1824,0.01699561403508772,0.00016336310172075801,31,29
20,201.34837374506259,5597,12.636510619522333,1411,153.25108967240448,-1.7097668662497296,-140.61457905288214,1411,0.004961020552799433,0.00013317352510320947,7,6
20,177.74177857347999,6541,11.043788406415839,2179,232.72493786950213,-1.7792827173299448,-221.68114946308629,2179,0.013767783386874713,0.00022980053313723689,30,28
20,269.80448739895382,2572,9.3210668063050086,565,67.026829411492002,-1.5859216614610907,-57.70576260518699,565,0.008849557522123894,0.0,5,3
20,139.18810489227525,6280,17.285879396730088,2188,234.70700171893316,-1.7296292005013141,-217.42112232220308,2188,0.022394881170018283,0.00030615368915195429,49,45
20,191.93226039313598,6071,5.8505459513149738,1810,194.86646541744904,-1.8098959182020053,-189.01591946613405,1810,0.0077348066298342545,0.00016395234451852661,14,13
20,221.69076570927191,5607,5.4137904831119386,878,95.342574068070093,-1.7553031210917975,-89.928783584958154,878,0.009111617312072893,0.00011885659951268794,8,6
20,145.75968581418726,6871,9.3552238784472337,2322,246.70088488220526,-1.7981694419449779,-237.34566100375804,2322,0.012489233419465978,0.00016833599865331202,29,26
20,176.77990945973883,5007,19.559505448114599,2133,234.50620850894879,-1.7072154784626954,-214.94670306083418,2133,0.01875293014533521,0.00044076163610719325,40,36
20,231.22780418520378,4097,7.2365900646210033,1054,118.49215166103535,-1.7425163028331754,-111.25556159641435,1054,0.003795066413662239,0.0,4,4
20,267.26293385718486,3410,14.62216372408218,743,85.28920144373987,-1.5328595295358605,-70.667037719657685,743,0.008075370121130552,0.0,6,4
20,48.085182529558224,9134,10.613683027712492,2622,270.39513808621274,-1.8011448289606311,-259.78145505850023,2622,0.02402745995423341,0.00014225618306338528,63,55
20,213.45326391885328,4657,7.68253654418697,1299,143.96167166392814,-1.7601945406577171,-136.27913511974117,1299,0.008468052347959968,0.00021755683672359405,11,10
20,108.33880074718988,10363,6.327091566952399,2280,232.10443113169913,-1.8255119604627204,-225.77733956474674,2280,0.005701754385964913,1.5682830437237313e-05,13,9
